file_name,Molar_volume,HOMO,LUMO,HOMO_LUMO_Gap,Dipole_Moment,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,Ef
14,191.3811444,-0.213514217,-0.027114659,0.186399558,1.688750756,5.415515401,5.415515401,0.608554422,0.608554422,0.653561978,9.3,133.194,122.106,133.0891494,52,0,0.017761479,-0.326497501,0.326497501,0.017761479,1.3,1.9,2.3,14.51549428,10.13536553,1.861086654,-1.949633436,2.032078755,-1.943493925,5.46537357,1.070808828,2.048167391,2.895351845,210.6748049,7.397341225,5.878315178,5.878315178,4.863703305,3.280092311,3.280092311,2.149829914,2.149829914,1.451123717,1.451123717,0.789802903,0.789802903,-1.08,237.5874173,7.032107623,3.180475788,1.452862387,61.17651713,5.733667477,0,0,0,0,0,0,0,0,0,36.92042406,11.12690298,6.544756406,0,0,6.076020107,0,0,5.733667477,6.544756406,0,41.97130694,0,0,5.733667477,0,0,0,0,6.544756406,0,11.12690298,30.84440396,0,6.076020107,0,26.02,0,0,0,0,6.544756406,11.12690298,0,0,30.34148838,6.578935684,5.733667477,0,0,0,0,7.70977466,0,8.040092593,1.819739229,4.263726852,0,0.111111111,10,2,1,0,0,0,1,0,1,1,1,1,2,0,0,0,1,1.7883,44.4244,-2.088539639
15,187.8457536,-0.2157747,0.002657772,0.218432472,1.503298476,8.998871882,8.998871882,0.311064815,0.311064815,0.635600039,9.7,137.182,126.094,137.084064,54,0,0.115351015,-0.507956379,0.507956379,0.115351015,1.4,2.2,2.8,16.25466441,10.14176016,1.90225429,-1.967331471,2.097730446,-2.014738663,5.266012951,0.47431521,1.88146485,2.746306375,210.1674942,7.397341225,5.748178504,5.748178504,4.825698503,3.306775684,3.306775684,2.208576638,2.208576638,1.343578073,1.343578073,0.878641426,0.878641426,-1.02,199.4352741,7.091358575,3.224846567,1.739178486,60.2954118,10.84019487,5.749511833,0,0,0,0,0,0,0,0,12.13273414,30.66176366,0,0,5.106527395,0,0,0,5.733667477,6.420821623,6.544756406,29.82891977,0,5.749511833,5.733667477,0,5.749511833,0,11.6512838,6.420821623,0,5.563451492,24.26546827,0,0,0,46.25,0,0,0,0,12.29426824,11.98427311,0,12.13273414,12.13273414,0,10.84019487,0,0,0,8.998871882,6.41462963,0.311064815,7.152563303,0.827777778,0.628425926,0,0.25,10,3,2,0,0,0,1,0,1,2,2,2,2,0,0,0,1,0.8934,40.8652,-2.194826901
16,199.2912442,-0.224469259,-0.005272128,0.219197131,2.716721787,12.36374567,12.36374567,0.206945862,-0.206945862,0.632757886,10,154.188,143.1,154.0906266,60,0,0.122728864,-0.318492241,0.318492241,0.122728864,1.272727273,1.909090909,2.454545455,19.14213904,10.19924334,1.904602327,-1.997088789,2.007269877,-2.208617629,5.150260968,0.625131275,2.038174419,2.518637943,207.8369723,8.104448007,6.178929381,6.178929381,5.325698503,3.479257904,3.479257904,2.257367021,2.257367021,1.386718977,1.386718977,0.818763891,0.818763891,-0.93,358.7186978,8.169304866,4.054523448,2.653963462,65.21657563,11.05045608,5.817220841,0,0,0,0,0,4.390415048,0,0,12.13273414,17.69618563,13.21344759,0,4.390415048,0,0,5.316788604,5.733667477,6.544756406,6.668691189,35.64614061,0,0,11.05045608,4.390415048,0,0,6.668691189,6.544756406,5.817220841,5.563451492,24.26546827,0,0,0,38.05,0,4.390415048,0,5.817220841,13.21344759,5.563451492,12.13273414,12.13273414,0,5.316788604,5.733667477,12.36374567,0,0,2.939329176,6.259819381,-0.206945862,6.344293273,0,1.133091695,0,0.25,11,3,2,0,0,0,1,0,1,2,2,3,3,0,0,0,1,0.8315,42.2941,-2.08023051
17,167.7726529,-0.222086412,-0.007358402,0.21472801,0.845266765,5.326388889,5.326388889,0.764398148,0.764398148,0.635387927,9.625,127.212,118.14,127.0455703,44,0,0.005772342,-0.330112696,0.330112696,0.005772342,1.625,2.5,3,32.13347258,10.34789149,1.86678913,-1.857903875,2.067431579,-1.999192052,7.09432599,0.988642948,2.185861035,2.500248652,134.2485811,5.819990956,4.63186293,5.448359511,3.931851653,2.656969888,3.536622699,1.618038627,2.65028381,0.970838281,1.907012224,0.597090251,1.321854657,-0.34,107.1071907,5.790548303,2.844928182,1.317146286,53.14154132,5.733667477,0,0,0,0,0,0,0,0,11.33678588,6.066367068,24.41200787,4.877147194,0,0,11.33678588,0,0,5.733667477,6.420821623,6.544756406,22.3899441,0,0,5.733667477,0,0,11.33678588,6.544756406,6.420821623,0,4.877147194,17.51279691,0,0,0,26.02,0,0,0,0,0,12.96557803,4.877147194,11.33678588,0,17.51279691,5.733667477,0,1.7675,1.381944444,2.074398148,5.326388889,0,4.159907407,1.025462963,0.764398148,0,0.333333333,8,2,1,0,0,0,0,1,1,2,1,2,2,0,0,0,1,1.2493,37.0774,-2.109080511
18,242.3485341,-0.238714405,-0.069626288,0.169088117,2.098419196,12.63556729,12.63556729,0.1525,-4.378232828,0.811477545,12,226.201,217.129,226.0717829,84,0,0.41798892,-0.326497144,0.41798892,0.326497144,1.1875,1.9375,2.5625,19.41317583,10.04818123,2.322677981,-2.096049439,2.335906942,-2.062768218,5.853285193,-0.136051442,2.25832019,2.699035113,520.1088689,11.75914855,8.252315411,8.252315411,7.520186616,4.660530311,4.660530311,3.444431231,3.444431231,2.364507153,2.364507153,1.578794111,1.578794111,-1.62,4105.626106,10.8832459,3.751529701,1.857383512,89.89909677,5.733667477,0,0,0,0,6.176298517,4.983978521,0,13.17124514,0,12.13273414,17.01604277,24.32466776,5.563451492,13.17124514,10.77244843,0,4.983978521,5.733667477,12.72105492,0,41.71969133,0,0,5.733667477,13.17124514,0,0,4.983978521,12.72105492,0,11.12690298,30.59278835,0,10.77244843,0,38.91,11.73975001,13.17124514,0,5.386224214,11.93098062,11.76029506,12.26321064,12.13273414,0,4.983978521,5.733667477,37.90670186,0,3.593874244,0.608773148,5.493538478,0,4.649976852,-2.134000968,0.297803052,0,0.181818182,16,2,2,0,0,0,1,1,2,2,1,5,1,0,0,0,2,2.7123,54.6364,-2.102321059
19,264.762805,-0.237049106,-0.066398456,0.17065065,3.663212766,12.70643148,12.70643148,0.174325397,-4.373120945,0.876137068,12,240.228,229.14,240.087433,90,0,0.41798892,-0.330142604,0.41798892,0.330142604,1.176470588,1.941176471,2.588235294,19.41317654,10.03170255,2.322820041,-2.099362276,2.336656087,-2.066724716,5.853525191,-0.136051802,2.269379733,2.590530087,534.7520462,12.46625533,8.959422192,8.959422192,8.020186616,5.160530311,5.160530311,3.77898222,3.77898222,2.561817595,2.561817595,1.773995948,1.773995948,-1.62,6535.813631,11.85349205,4.331154842,2.387946741,96.26403888,5.733667477,0,0,0,0,6.176298517,4.983978521,0,13.17124514,0,12.13273414,29.9816208,17.77991136,5.563451492,13.17124514,10.77244843,0,4.983978521,5.733667477,12.59712014,6.544756406,41.71969133,0,0,5.733667477,13.17124514,0,0,11.52873493,12.59712014,0,11.12690298,30.59278835,0,10.77244843,0,38.91,11.73975001,13.17124514,0,5.386224214,18.35180224,11.76029506,12.26321064,12.13273414,0,4.983978521,5.733667477,38.11929445,0,3.629269652,0.66578373,5.626126386,0,4.846921296,-1.440864552,0.4701357,0,0.25,17,2,2,0,0,0,1,1,2,2,1,5,2,0,0,0,2,2.7548,59.5034,-2.233455112
20,224.6191228,-0.20107383,-0.029448847,0.171624983,0.903669653,9.232050343,9.232050343,0.299072657,0.299072657,0.692462337,10.53846154,173.215,162.127,173.084064,66,0,0.115716529,-0.507943525,0.507943525,0.115716529,1,1.692307692,2.461538462,16.25465947,10.07162796,1.954052818,-2.007697722,2.20148902,-1.945818199,5.839137217,0.475955427,2.168178947,2.660039405,437.0383666,9.259148545,7.195772261,7.195772261,6.292024998,4.211476222,4.211476222,3.069930063,3.069930063,2.123938532,2.123938532,1.409568221,1.409568221,-1.54,1248.871073,8.076289945,3.070615788,1.484064945,76.61213421,10.84019487,5.749511833,0,0,0,0,0,0,0,0,18.19910121,34.53500113,6.544756406,0,5.106527395,10.77244843,0,0,5.733667477,6.544756406,0,41.9616539,0,5.749511833,5.733667477,0,5.749511833,0,5.106527395,6.544756406,0,5.563451492,36.39820241,0,10.77244843,0,46.25,0,5.106527395,0,0,12.29426824,16.33589992,0,12.13273414,24.26546827,0,5.733667477,0,0,0,11.38292997,6.630797588,0.299072657,11.3014692,0,0.552397251,0,0.090909091,13,3,2,0,0,0,2,0,2,2,2,2,1,0,0,0,2,2.0041,53.5042,-2.140613755
21,248.5679946,-0.22144843,-0.024154391,0.197294039,2.248823257,12.31581357,12.31581357,0.403888889,-4.27393113,0.755502147,11.73333333,218.222,205.118,218.1030831,84,0,0.415920313,-0.32920791,0.415920313,0.32920791,1.266666667,2,2.6,19.41317082,10.11446097,2.296437139,-2.085398017,2.288822639,-2.215939918,5.24987161,-0.137182634,2.174187095,2.66350246,309.7809649,11.31155479,8.141965109,8.141965109,7.037023368,4.607222377,4.607222377,3.163588648,3.163588648,1.904547409,1.904547409,1.192405789,1.192405789,-1.07,1911.110457,12.00178751,5.135446206,3.888877396,86.27753067,11.05045608,0,0,0,0,6.176298517,0,0,13.17124514,0,18.19910121,11.62981856,19.63426922,5.563451492,13.17124514,0,0,5.316788604,5.733667477,12.72105492,13.08951281,35.39237126,0,0,11.05045608,13.17124514,0,0,13.08951281,12.72105492,0,11.12690298,24.26546827,0,0,0,38.05,11.73975001,13.17124514,0,0,25.19772071,12.13273414,6.066367068,6.066367068,0,5.316788604,5.733667477,36.94744071,0,0,2.937663454,5.242680619,0,5.260901282,-4.27393113,1.468578397,0,0.4,15,3,2,0,0,0,1,0,1,2,2,5,4,0,0,0,1,1.7537,52.2051,-2.240414614
22,223.8730128,-0.237475689,-0.054624957,0.182850732,1.545651505,12.16208593,12.16208593,0.004884259,-4.404876346,0.836994559,11.78571429,224.613,216.549,224.0328106,78,0,0.417441616,-0.330083455,0.417441616,0.330083455,1.428571429,2.071428571,2.5,35.49569135,10.1897371,2.309255395,-2.076731093,2.304364619,-2.087995291,6.307899527,-0.137376713,2.067026625,3.005238404,324.8526974,10.76758471,7.105335857,7.861264803,6.447706971,3.865561718,4.243526191,2.68894407,3.096144197,1.625849852,1.953104844,0.941932187,1.20276686,-0.81,1002.507913,11.26581501,4.144898778,2.587715583,83.88564058,5.733667477,0,0,0,0,6.176298517,4.983978521,0,13.17124514,0,11.60093989,12.61112347,12.61766519,16.2800128,13.17124514,11.60093989,0,4.983978521,5.733667477,12.59712014,6.544756406,28.54322344,0,0,5.733667477,13.17124514,0,11.60093989,11.52873493,12.59712014,0,11.25737949,12.26321064,5.022633314,0,0,38.91,11.73975001,13.17124514,0,5.022633314,18.65950602,12.26321064,0,0,0,4.983978521,17.33460737,36.48625779,5.596157407,3.602476852,0.004884259,4.779110725,0,0.86066358,-3.272094789,0.303655282,0,0.375,14,2,2,0,0,0,0,1,1,2,1,6,2,0,0,0,1,2.255,47.0074,-2.316848563
23,207.1791162,-0.251183281,-0.059676713,0.191506568,6.361899863,12.93130858,12.93130858,0.324186744,-0.827824074,0.749767507,9.692307692,182.173,174.109,182.0655547,68,0,0.143729528,-0.330142579,0.330142579,0.143729528,1.307692308,1.846153846,2.230769231,19.1455166,10.08720636,2.090504081,-2.006896198,2.138778601,-2.039215829,5.34722937,0.572957134,2.038371396,3.143598554,332.1177137,9.844934983,6.849406911,6.849406911,6.18507051,3.76807349,3.76807349,2.584943887,2.584943887,1.646710796,1.646710796,1.043435345,1.043435345,-1.47,764.3892733,9.616730269,3.965256274,2.008731763,74.58977065,5.733667477,23.26711449,0,0,0,0,0,8.780830095,5.261891555,0,0,30.66176366,0,0,8.780830095,0,5.261891555,0,5.733667477,6.420821623,6.544756406,34.8940788,0,6.069221313,5.733667477,8.780830095,0,0,6.544756406,6.420821623,22.96555455,11.12690298,12.13273414,0,0,0,49.81,17.19789317,8.780830095,0,0,18.52902952,12.13273414,6.069221313,0,0,0,10.99555903,25.86261716,0,0,8.365359111,5.149369725,-1.655648148,3.718452145,0.402329932,0.324186744,0,0.222222222,13,2,2,0,0,0,1,0,1,2,1,4,2,0,0,0,1,1.33768,43.8314,-2.427652796
24,182.6020895,-0.251291371,-0.08456129,0.166730081,4.895287634,10.23381708,10.23381708,0.090694444,-0.431388889,0.508332091,9.545454545,152.153,144.089,152.0585775,58,0,0.269247388,-0.326493367,0.326493367,0.269247388,1.545454545,2.272727273,2.818181818,16.62821129,10.18440014,2.027524641,-1.939217314,2.113319746,-1.965000387,5.33435153,-0.384477212,2.045582745,3.005889219,272.8980131,8.267584714,5.857568304,5.857568304,5.236382105,3.171924056,3.171924056,2.131135434,2.131135434,1.357086142,1.357086142,0.797002279,0.797002279,-1.42,333.4299874,7.684384134,3.11504566,1.747527534,63.78921165,5.733667477,0,0,0,5.687386275,0,10.11431827,0,0,0,12.13273414,5.563451492,18.67749054,4.923311049,4.923311049,5.687386275,0,0,5.733667477,6.544756406,0,39.94323803,0,0,5.733667477,5.687386275,0,0,4.923311049,6.544756406,10.11431827,5.563451492,24.26546827,0,0,0,69.16,4.923311049,10.11431827,0,5.687386275,6.544756406,5.563451492,12.13273414,12.13273414,0,0,5.733667477,0,0,9.802428193,10.23381708,6.163986206,0,6.298101852,0,0.335,0,0.142857143,11,2,4,0,0,0,1,0,1,3,1,4,2,0,0,0,1,1.0535,40.9878,-2.343854286
25,213.1311033,-0.231590798,-0.063744988,0.16784581,2.696702395,13.38851852,13.38851852,0.009861111,-1.233611111,0.735057593,10.93333333,212.174,205.118,212.0561329,78,0,0.168231549,-0.325192513,0.325192513,0.168231549,1.2,1.933333333,2.6,19.1604674,10.08699485,2.146962983,-2.054747182,2.246761837,-2.030853205,5.852242506,0.504598257,2.247540577,2.963758004,525.5466947,10.99963552,7.597614872,7.597614872,7.147065708,4.259912815,4.259912815,3.038525632,3.038525632,2.162764388,2.162764388,1.475601897,1.475601897,-1.62,2881.34702,9.916984415,3.507436096,1.445239466,83.53415465,5.733667477,5.817220841,11.63444168,0,0,0,4.983978521,13.17124514,0,0,0,6.066367068,29.58041547,5.693927995,13.17124514,10.77244843,0,4.983978521,5.733667477,6.544756406,0,41.47516823,0,0,5.733667477,13.17124514,0,0,4.983978521,6.544756406,17.45166252,5.693927995,18.32957771,0,10.77244843,0,38.91,17.45166252,13.17124514,0,23.01113283,6.066367068,0,12.26321064,0,0,4.983978521,5.733667477,39.59886243,0,3.770092593,-0.192731481,5.452921391,-3.163287037,1.795942933,1.310467687,-0.072268519,0,0.1,15,2,2,0,0,0,1,1,2,2,1,5,1,0,0,0,2,2.1108,49.5084,-2.042396736
26,206.7704228,-0.243199089,-0.056126369,0.18707272,5.811952916,12.91047525,12.91047525,0.079417989,-0.469027778,0.713510891,9.416666667,164.183,155.111,164.0749765,62,0,0.140725294,-0.330142593,0.330142593,0.140725294,1.5,2.25,2.75,19.1421869,10.09790726,2.005303499,-1.982741053,2.086729241,-2.025820784,5.329489881,0.621181652,2.053117411,2.955890686,314.7948409,8.974691495,6.548792708,6.548792708,5.774386908,3.662424587,3.662424587,2.464677156,2.464677156,1.58696111,1.58696111,0.971455444,0.971455444,-1.4,539.9698791,8.694339623,3.838754325,1.802641893,70.42423524,5.733667477,11.88644215,0,0,0,0,0,4.390415048,5.261891555,0,6.066367068,30.66176366,0,5.563451492,4.390415048,0,5.261891555,0,5.733667477,6.420821623,6.544756406,35.14322503,0,6.069221313,5.733667477,4.390415048,0,0,6.544756406,6.420821623,17.14833371,11.12690298,18.19910121,0,0,0,49.81,5.817220841,4.390415048,0,5.563451492,12.96557803,5.563451492,12.13273414,12.13558838,0,0,10.99555903,12.91047525,0,0,8.424525778,6.200909785,-0.469027778,6.300211404,0.641496599,0.491408966,0,0.222222222,12,2,2,0,0,0,1,0,1,2,1,3,2,0,0,0,1,1.19858,43.8734,-2.176871669
27,225.2647636,-0.240492977,-0.043422523,0.197070455,6.438156689,8.534556642,8.534556642,0.714350435,0.714350435,0.72711752,9.333333333,160.22,148.124,160.1000484,62,0,0.099109179,-0.330461792,0.330461792,0.099109179,1.25,1.916666667,2.416666667,14.509597,10.08429105,1.918733228,-1.976750029,2.044416735,-1.995603542,5.31034201,0.832396937,2.154522458,2.601723962,268.885208,8.811554788,6.955285285,6.955285285,5.863703305,4.056775684,4.056775684,2.700955349,2.700955349,1.752611193,1.752611193,1.052134148,1.052134148,-1.33,646.3567374,8.763720712,4.528052351,2.370006831,72.62364196,5.733667477,0,0,0,0,0,0,0,5.261891555,0,12.13273414,37.08258528,0,11.6326728,0,0,5.261891555,0,5.733667477,12.84164325,6.544756406,35.39237126,0,6.069221313,5.733667477,0,0,0,6.544756406,6.420821623,11.33111287,17.54772461,24.26546827,0,0,0,49.81,0,0,0,0,5.563451492,19.38639965,5.563451492,0,24.26546827,6.069221313,10.99555903,0,0,0,8.534556642,7.343922902,0,9.724585695,2.008044454,0.722223639,0,0.3,12,2,2,0,0,0,1,0,1,2,1,2,3,0,0,0,1,1.44958,48.5324,-2.584539176
28,228.8655038,-0.234245018,-0.01993921,0.214305808,4.455687965,12.24973254,12.24973254,0.459633409,-4.271673399,0.580699059,11.71428571,204.195,193.107,204.087433,78,0,0.415919484,-0.271451642,0.415919484,0.271451642,1.285714286,2,2.571428571,19.41317012,10.08459659,2.296250061,-2.077260346,2.289531737,-2.239576222,5.252895546,-0.137179339,2.138100925,2.791612919,296.3536953,10.60444801,7.434858327,7.434858327,6.537023368,4.13409583,4.13409583,2.902260963,2.902260963,1.812321703,1.812321703,1.119669668,1.119669668,-1.07,1165.265004,11.00733952,4.433229234,3.007581682,79.88272457,0,0,0,0,0,6.176298517,11.26846167,0,13.17124514,0,18.19910121,18.05064018,6.544756406,5.563451492,13.17124514,0,0,5.425791397,5.84267027,12.59712014,6.544756406,35.39237126,0,0,11.26846167,13.17124514,0,0,6.544756406,12.59712014,0,11.12690298,24.26546827,0,0,0,38.05,11.73975001,13.17124514,0,0,18.52902952,12.13273414,6.066367068,6.066367068,0,5.425791397,5.84267027,36.74919761,0,0,0,2.397574405,5.027978198,5.234095333,-3.785145621,0.459633409,0,0.333333333,14,3,2,0,0,0,1,0,1,2,2,5,3,0,0,0,1,1.7112,47.3381,-2.000493474
29,197.2691156,-0.196027857,-0.011079444,0.184948413,1.603036808,12.36852883,12.36852883,0.199576247,-0.199576247,0.499642908,10,154.188,143.1,154.0906266,60,0,0.122727229,-0.271451642,0.271451642,0.122727229,1.272727273,1.909090909,2.454545455,19.14213903,10.14656916,1.911511409,-1.983215852,2.016504082,-2.237863934,5.156010744,0.626077387,2.038174419,2.518637943,207.8369723,8.104448007,6.178929381,6.178929381,5.325698503,3.506131357,3.506131357,2.330590326,2.330590326,1.471269966,1.471269966,0.867579427,0.867579427,-0.93,358.7186978,8.169304866,4.054523448,2.653963462,65.18671165,0,5.817220841,0,0,0,0,11.26846167,4.390415048,0,0,12.13273414,24.11700725,6.544756406,0,4.390415048,0,0,5.425791397,5.84267027,6.420821623,6.544756406,35.64614061,0,0,11.26846167,4.390415048,0,0,6.544756406,6.420821623,5.817220841,5.563451492,24.26546827,0,0,0,38.05,0,4.390415048,0,5.817220841,6.544756406,11.98427311,12.13273414,12.13273414,0,5.425791397,5.84267027,12.36852883,0,0,0,3.624402636,4.882604245,6.413737717,0.830138889,0.713921013,0,0.25,11,3,2,0,0,0,1,0,1,2,2,3,3,0,0,0,1,0.8315,42.2941,-2.172489224
30,213.0839805,-0.208846241,-0.031326454,0.177519787,1.432774952,5.540845616,5.540845616,0.615907029,0.615907029,0.674946632,10.41666667,157.216,146.128,157.0891494,60,0,0.0177832,-0.326497152,0.326497152,0.0177832,0.916666667,1.666666667,2.416666667,14.51608855,10.07806494,1.919002587,-1.990832501,2.142666256,-1.945235487,5.824323414,1.075538226,2.169703196,2.673996463,392.881175,8.388905057,6.825908935,6.825908935,5.898178148,4.077185822,4.077185822,2.885627118,2.885627118,2.04957896,2.04957896,1.365756349,1.365756349,-1.34,887.4086071,7.316684977,2.954128585,1.190459971,71.81790046,5.733667477,0,0,0,0,0,0,0,0,0,36.39820241,22.40226699,6.544756406,0,0,10.77244843,0,0,5.733667477,6.544756406,0,48.02802097,0,0,5.733667477,0,0,0,0,6.544756406,0,5.563451492,42.46456948,0,10.77244843,0,26.02,0,0,0,0,6.544756406,0,16.33589992,0,12.13273414,30.33183534,5.733667477,0,0,0,2.537175926,6.729456727,0,14.61746032,0,0.615907029,0,0.090909091,12,2,1,0,0,0,2,0,2,1,1,1,1,0,0,0,2,2.2985,51.8394,-2.174446998
31,260.858138,-0.177845717,-0.030096685,0.147749032,4.652556628,12.35943044,12.35943044,0.563192319,-4.29107303,0.817381908,15.94117647,240.228,229.14,240.087433,90,0,0.415912066,-0.398889296,0.415912066,0.398889296,1.117647059,1.764705882,2.235294118,19.41317228,10.15095901,2.295855626,-2.21773122,2.302828589,-2.200608432,5.526920149,-0.137119912,2.290109772,2.17068854,457.6342397,12.46625533,8.907015949,8.907015949,7.965345061,5.043954396,5.043954396,3.716856803,3.716856803,2.496893176,2.496893176,1.542059071,1.542059071,-1.91,6632.157899,11.57175254,4.160223723,2.610117848,96.83234916,10.63357721,0,0,0,0,6.176298517,0,0,13.17124514,0,0,36.41750849,24.12913688,5.563451492,13.17124514,5.687386275,0,0,5.733667477,6.176298517,11.44466614,53.87795418,0,0,10.63357721,18.85863142,0,0,6.544756406,6.176298517,0,5.563451492,48.31450269,0,0,0,29.26,11.73975001,13.17124514,0,0,17.92918199,12.13273414,12.13273414,18.3519951,4.899909731,0,5.733667477,37.07829133,0,1.815986395,0,6.280531137,0,5.042389456,0.969609368,0.563192319,0,0.166666667,17,2,2,0,1,1,1,0,1,2,1,5,1,0,0,0,2,2.8817,60.2004,-2.085790164
32,194.938022,-0.238840282,-0.016373942,0.22246634,3.726999127,5.360729875,5.360729875,0.766193311,0.766193311,0.67216176,9.7,136.198,124.102,136.1000484,54,0,0.027003487,-0.330461792,0.330461792,0.027003487,1.3,2,2.6,14.60250512,10.14335196,1.875695002,-1.955429019,1.981246219,-1.995085671,5.088104809,0.830901014,2.02957389,2.426522347,171.8722824,7.234204519,5.955285285,5.955285285,4.931851653,3.522216396,3.522216396,2.247690411,2.247690411,1.418932117,1.418932117,0.855640688,0.855640688,-0.89,251.6671623,7.219769484,4.011046941,2.150423034,61.08576814,5.733667477,0,0,0,0,0,4.983978521,0,0,0,0,37.08258528,12.39368714,0,0,0,0,4.983978521,5.733667477,12.84164325,6.544756406,30.08987277,0,0,5.733667477,0,0,0,11.52873493,6.420821623,0,11.98427311,24.52642128,0,0,0,38.91,0,0,0,0,0,19.38639965,5.563451492,0,24.52642128,4.983978521,5.733667477,0,0,3.922209467,0,6.680590986,0,4.046944444,5.750728458,0.766193311,0,0.375,10,2,2,0,0,0,0,1,1,2,1,2,3,0,0,0,1,0.9729,41.6124,-2.160139715
33,223.8838303,-0.224642529,0.003739564,0.228382093,1.364421155,5.431095128,5.431095128,0.741539352,0.741539352,0.695813127,10,149.237,134.117,149.1204495,60,0,-0.003669807,-0.330142607,0.330142607,0.003669807,1.090909091,1.636363636,2.090909091,14.51081398,10.0831867,1.900981647,-1.990072612,2.040896999,-2.018038447,5.220023902,0.965500003,2.066172829,2.664537067,200.6176914,8.104448007,7.00807169,7.00807169,5.363703305,4.143829058,4.143829058,2.708725106,2.708725106,1.864232359,1.864232359,1.108299055,1.108299055,-0.82,380.1758005,8.278231827,4.140518333,2.353634969,68.23106227,5.733667477,0,0,0,0,0,0,0,0,0,31.18920547,30.51330264,0,0,0,0,0,0,5.733667477,19.76538045,6.544756406,35.39237126,0,0,5.733667477,0,0,0,6.544756406,12.84164325,0,18.05064018,24.26546827,0,0,0,26.02,0,0,0,0,0,19.38639965,11.12690298,0,0,31.18920547,5.733667477,0,0,0,0,8.163013117,0,8.660092593,2.104066752,2.906160872,0,0.4,11,2,1,0,0,0,1,0,1,1,1,1,3,0,0,0,1,1.7502,48.5784,-2.17033766
34,273.0730035,-0.196764508,-0.033636012,0.163128496,3.382065414,8.936021084,8.936021084,0.67666874,0.67666874,0.780169743,10.8,219.309,206.205,219.071785,78,0,0.035669153,-0.330142604,0.330142604,0.035669153,1.066666667,1.8,2.533333333,32.17857017,10.05393786,1.978409478,-2.03056807,2.222074059,-2.017216218,7.933679776,0.663737446,2.286046645,2.45017632,470.1288146,10.67336211,8.311127333,9.127623914,7.3300298,4.874567756,5.647964418,3.473271515,4.127250222,2.414539854,2.879292258,1.652245107,1.960816125,-1.03,3568.518813,10.48655303,4.659852255,2.314244989,93.30919023,10.28641735,0,0,0,0,0,0,0,0,0,24.26546827,41.43421209,16.93824215,0,4.552749874,22.8152071,0,0,5.733667477,11.3163051,6.544756406,41.9616539,0,0,5.733667477,0,0,12.04275867,11.09750628,6.420821623,0,5.563451492,41.29368589,0,10.77244843,0,46.25,0,0,0,0,6.544756406,28.74528798,10.94967571,0,18.19910121,18.19910121,10.28641735,8.936021084,0.778095291,0.869513758,2.341269841,6.772566302,0,12.2166969,0.909168084,0.67666874,0,0.166666667,15,3,2,0,0,0,2,0,2,3,2,3,3,0,0,0,2,2.9061,65.1922,-2.28401853
